1   0.0030410000000000003  0.002465               0.002415
2   0.004561               0.0033900000000000002  0.003314
4   0.007018000000000001   0.004601               0.004421
6   0.009252999999999999   0.005433               0.005208999999999999
8   0.011172999999999999   0.006032999999999999   0.005738999999999999
10  0.011915               0.006288               0.005942
12  0.012575000000000001   0.006496               0.006147
14  0.014258               0.006919               0.00649
16  0.015934999999999998   0.007260999999999999   0.006829
