1    236.386732          236.89966700000002  234.601266
2    470.54841899999997  470.65531999999996  460.38383799999997
4    927.1169639999999   894.1920690000001   910.8605749999999
6    1276.440295         1264.907045         1212.187722
8    1331.47759          1471.003407         1483.847411
10   1482.698427         1654.7177           1460.633247
12   1616.263014         1607.12253          1769.8597
14   1584.78051          1722.008505         1569.84402
16   1575.394962         1564.343831         1550.0190910000001
