1     0.00200218313915214      0.001980460861505931     0.0020272919039879115
2     0.002544553797534783     0.003194117998560884     0.002054157604357588
4     0.0028106803500254534    0.0035398456538373525    0.004212236440454869
6     0.005295905027916303     0.0049952689185960054    0.004920791702494817
8     0.005223457395057515     0.0041522401030217575    0.004810515349914032
10    0.005626308113703509     0.005176832436935162     0.0037469639136092706
12    0.006710347638814783     0.00452622584620639      0.004471658541491772
14    0.005810733862440278     0.0038126137967841225    0.005960513610681524
16    0.005248511810977891     0.005997408843563286     0.004333954521113258
