1   0.00381    0.00289  0.00282
2   0.00378    0.00287  0.00281
4   0.00376    0.00289  0.00281
6   0.00379    0.00289  0.00282
8   0.00372    0.00287  0.00282
10  0.00376    0.00288  0.00281
12  0.00375    0.00288  0.00282
14  0.00376    0.00288  0.00282 
16  0.00375    0.00288  0.00281

       
       
      
