	
  1   0.00538    0.00434  0.00426
  2	0.00520    0.00430  0.00421
  4	0.00524    0.00430  0.00422
  6	0.00525    0.00432  0.00423
  8	0.00528    0.00430  0.00424
 10	0.00525    0.00431  0.00422
 12	0.00527    0.00433  0.00424
 14	0.00522    0.00430  0.00424
 16	0.00527    0.00430  0.00423
								
								
